Date,Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip.Rate.,Precip. Accum.,UV,Solar
"April 11, 2016",6:59 PM,69.6 F,64.9 F,85 %,NE,2.2 mph,4.5 mph,30.25 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",7:05 PM,69.6 F,64.9 F,85 %,East,1.6 mph,3.8 mph,30.25 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",7:11 PM,69.6 F,64.9 F,85 %,NE,1.6 mph,3.1 mph,30.25 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",7:17 PM,69.6 F,64.9 F,85 %,North,1.6 mph,1.6 mph,30.25 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",7:23 PM,69.6 F,64.6 F,84 %,North,2.2 mph,3.1 mph,30.25 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",7:34 PM,70.0 F,64.2 F,82 %,South,5.4 mph,5.4 mph,30.25 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",7:40 PM,70.0 F,64.2 F,82 %,NE,3.1 mph,3.1 mph,30.26 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",7:46 PM,70.0 F,63.9 F,81 %,NE,4.5 mph,4.5 mph,30.26 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",7:52 PM,70.0 F,63.9 F,81 %,East,2.2 mph,4.5 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",7:58 PM,70.2 F,64.0 F,81 %,SE,3.8 mph,5.4 mph,30.26 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",8:04 PM,70.2 F,64.0 F,81 %,NW,5.4 mph,6.0 mph,30.26 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",8:10 PM,70.2 F,63.7 F,80 %,NW,2.2 mph,3.8 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",8:16 PM,70.3 F,63.9 F,80 %,East,3.8 mph,4.5 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",8:21 PM,70.3 F,63.9 F,80 %,NE,3.1 mph,3.1 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",8:27 PM,70.3 F,63.9 F,80 %,NE,3.8 mph,4.5 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",8:33 PM,70.2 F,63.7 F,80 %,NE,6.0 mph,6.0 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",8:39 PM,70.3 F,63.9 F,80 %,North,3.1 mph,4.5 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",8:45 PM,70.2 F,63.7 F,80 %,NE,2.2 mph,2.2 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",8:51 PM,70.2 F,63.7 F,80 %,East,3.8 mph,5.4 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",8:57 PM,70.3 F,63.5 F,79 %,East,3.1 mph,3.8 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",9:03 PM,70.3 F,63.5 F,79 %,East,1.6 mph,1.6 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",9:08 PM,70.3 F,63.5 F,79 %,North,1.6 mph,1.6 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",9:14 PM,70.3 F,63.5 F,79 %,East,3.1 mph,5.4 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",9:20 PM,70.5 F,63.7 F,79 %,East,3.1 mph,4.5 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",9:26 PM,70.5 F,63.7 F,79 %,NE,3.1 mph,3.1 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",9:32 PM,70.5 F,63.7 F,79 %,East,2.2 mph,2.2 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",9:44 PM,70.3 F,63.5 F,79 %,NE,3.8 mph,3.8 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",9:50 PM,70.2 F,63.3 F,79 %,East,2.2 mph,2.2 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",9:55 PM,70.2 F,63.7 F,80 %,West,1.6 mph,3.1 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",10:01 PM,70.2 F,63.7 F,80 %,NE,3.8 mph,4.5 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",10:07 PM,70.2 F,63.7 F,80 %,NE,2.2 mph,2.2 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",10:13 PM,70.2 F,63.7 F,80 %,North,2.2 mph,3.8 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",10:19 PM,70.3 F,63.5 F,79 %,NW,3.1 mph,3.8 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",10:25 PM,70.3 F,63.5 F,79 %,North,3.8 mph,3.8 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",10:31 PM,70.3 F,63.5 F,79 %,NW,3.8 mph,4.5 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",10:42 PM,70.3 F,63.5 F,79 %,North,2.2 mph,3.8 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",10:48 PM,70.3 F,63.5 F,79 %,NE,3.1 mph,3.1 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",10:54 PM,70.3 F,63.5 F,79 %,East,3.1 mph,3.1 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",11:00 PM,70.3 F,63.5 F,79 %,NE,1.6 mph,3.8 mph,30.28 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",11:06 PM,70.3 F,63.5 F,79 %,North,2.2 mph,3.8 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",11:12 PM,70.2 F,63.7 F,80 %,SE,1.6 mph,1.6 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",11:18 PM,70.2 F,63.7 F,80 %,NE,1.6 mph,2.2 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",11:24 PM,70.0 F,63.5 F,80 %,NE,1.6 mph,1.6 mph,30.27 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",11:29 PM,70.0 F,63.5 F,80 %,North,1.6 mph,4.5 mph,30.26 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",11:35 PM,69.8 F,63.7 F,81 %,NE,2.2 mph,2.2 mph,30.26 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",11:41 PM,69.4 F,64.0 F,83 %,NE,1.6 mph,2.2 mph,30.26 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",11:47 PM,69.3 F,64.2 F,84 %,NW,0.7 mph,1.6 mph,30.26 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",11:53 PM,69.3 F,64.2 F,84 %,East,0.7 mph,1.6 mph,30.26 in,0.00 in,0.09 in,0,0 w/m\xc2\xb2 
"April 11, 2016",11:59 PM,68.9 F,64.2 F,85 %,SE,1.6 mph,2.2 mph,30.26 in,0.01 in,0.11 in,0,0 w/m\xc2\xb2 
"April 12, 2016",12:05 AM,68.9 F,64.6 F,86 %,NE,1.6 mph,3.1 mph,30.26 in,0.01 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",12:16 AM,68.7 F,64.8 F,87 %,NE,0.0 mph,0.0 mph,30.25 in,0.01 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",12:22 AM,68.5 F,64.6 F,87 %,NW,0.0 mph,0.0 mph,30.25 in,0.01 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",12:28 AM,68.2 F,64.4 F,88 %,NW,0.0 mph,0.0 mph,30.25 in,0.01 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",12:40 AM,68.0 F,64.9 F,90 %,North,0.0 mph,0.0 mph,30.26 in,0.01 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",12:46 AM,68.0 F,64.9 F,90 %,North,0.0 mph,0.0 mph,30.26 in,0.01 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",12:52 AM,67.8 F,65.1 F,91 %,North,0.0 mph,0.0 mph,30.26 in,0.01 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",12:57 AM,67.6 F,65.3 F,92 %,North,0.7 mph,0.7 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",1:03 AM,67.8 F,65.5 F,92 %,East,0.0 mph,0.0 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",1:09 AM,67.8 F,65.7 F,93 %,East,1.6 mph,1.6 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",1:15 AM,68.0 F,65.7 F,92 %,SE,1.6 mph,3.1 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",1:21 AM,68.2 F,66.0 F,93 %,NE,0.7 mph,0.7 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",1:27 AM,68.2 F,66.0 F,93 %,NE,0.7 mph,0.7 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",1:33 AM,68.4 F,66.0 F,92 %,NE,0.0 mph,0.0 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",1:39 AM,68.2 F,65.8 F,92 %,NE,0.0 mph,0.0 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",1:44 AM,68.2 F,65.8 F,92 %,NE,0.0 mph,0.0 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",1:50 AM,68.0 F,65.7 F,92 %,NE,0.0 mph,0.0 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",1:56 AM,68.0 F,65.7 F,92 %,SW,0.0 mph,0.7 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",2:02 AM,68.0 F,65.8 F,93 %,SW,0.0 mph,0.0 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",2:08 AM,68.0 F,65.8 F,93 %,East,0.7 mph,0.7 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",2:14 AM,68.0 F,65.8 F,93 %,East,0.0 mph,0.7 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",2:20 AM,67.8 F,66.4 F,95 %,East,0.0 mph,0.0 mph,30.26 in,0.00 in,0.00 in,0,0 w/m\xc2\xb2 
"April 12, 2016",2:26 AM,67.8 F,66.4 F,95 %,East,0.0 mph,0.0 mph,30.26 in,0.01 in,0.01 in,0,0 w/m\xc2\xb2 
"April 12, 2016",2:31 AM,67.8 F,66.4 F,95 %,East,0.0 mph,0.0 mph,30.26 in,0.01 in,0.01 in,0,0 w/m\xc2\xb2 
"April 12, 2016",2:37 AM,67.8 F,66.4 F,95 %,East,0.0 mph,0.0 mph,30.26 in,0.01 in,0.01 in,0,0 w/m\xc2\xb2 
"April 12, 2016",2:43 AM,67.8 F,66.6 F,96 %,East,0.0 mph,0.0 mph,30.26 in,0.01 in,0.01 in,0,0 w/m\xc2\xb2 
"April 12, 2016",2:49 AM,67.8 F,66.6 F,96 %,East,0.0 mph,0.0 mph,30.26 in,0.01 in,0.01 in,0,0 w/m\xc2\xb2 
"April 12, 2016",2:55 AM,67.8 F,66.6 F,96 %,East,0.7 mph,0.7 mph,30.26 in,0.02 in,0.02 in,0,0 w/m\xc2\xb2 
"April 12, 2016",3:01 AM,67.8 F,66.6 F,96 %,East,0.7 mph,0.7 mph,30.26 in,0.02 in,0.02 in,0,0 w/m\xc2\xb2 
"April 12, 2016",3:07 AM,67.8 F,66.9 F,97 %,East,1.6 mph,1.6 mph,30.26 in,0.02 in,0.02 in,0,0 w/m\xc2\xb2 
"April 12, 2016",3:13 AM,67.8 F,66.9 F,97 %,East,1.6 mph,2.2 mph,30.26 in,0.02 in,0.02 in,0,0 w/m\xc2\xb2 
"April 12, 2016",3:18 AM,67.8 F,66.9 F,97 %,East,0.7 mph,0.7 mph,30.26 in,0.04 in,0.04 in,0,0 w/m\xc2\xb2 
"April 12, 2016",3:24 AM,67.6 F,66.7 F,97 %,NE,0.0 mph,0.0 mph,30.25 in,0.02 in,0.04 in,0,0 w/m\xc2\xb2 
"April 12, 2016",3:30 AM,67.6 F,67.1 F,98 %,NE,0.7 mph,0.7 mph,30.26 in,0.02 in,0.04 in,0,0 w/m\xc2\xb2 
"April 12, 2016",3:36 AM,67.6 F,67.1 F,98 %,NE,0.7 mph,0.7 mph,30.25 in,0.02 in,0.05 in,0,0 w/m\xc2\xb2 
"April 12, 2016",3:42 AM,67.6 F,67.1 F,98 %,NW,0.7 mph,0.7 mph,30.25 in,0.04 in,0.05 in,0,0 w/m\xc2\xb2 
"April 12, 2016",3:48 AM,67.5 F,66.9 F,98 %,East,0.7 mph,0.7 mph,30.25 in,0.04 in,0.05 in,0,0 w/m\xc2\xb2 
"April 12, 2016",3:54 AM,67.6 F,67.1 F,98 %,NE,0.7 mph,0.7 mph,30.25 in,0.02 in,0.05 in,0,0 w/m\xc2\xb2 
"April 12, 2016",4:00 AM,67.6 F,67.1 F,98 %,NE,0.7 mph,1.6 mph,30.25 in,0.02 in,0.05 in,0,0 w/m\xc2\xb2 
"April 12, 2016",4:05 AM,67.6 F,67.3 F,99 %,NE,0.7 mph,1.6 mph,30.25 in,0.02 in,0.05 in,0,0 w/m\xc2\xb2 
"April 12, 2016",4:17 AM,67.5 F,67.1 F,99 %,NE,0.7 mph,1.6 mph,30.25 in,0.01 in,0.05 in,0,0 w/m\xc2\xb2 
"April 12, 2016",4:23 AM,67.5 F,67.1 F,99 %,East,1.6 mph,1.6 mph,30.25 in,0.01 in,0.05 in,0,0 w/m\xc2\xb2 
"April 12, 2016",4:29 AM,67.5 F,67.1 F,99 %,North,0.7 mph,1.6 mph,30.25 in,0.01 in,0.05 in,0,0 w/m\xc2\xb2 
"April 12, 2016",4:35 AM,67.5 F,67.1 F,99 %,NE,1.6 mph,1.6 mph,30.25 in,0.01 in,0.05 in,0,0 w/m\xc2\xb2 
"April 12, 2016",4:41 AM,67.5 F,67.1 F,99 %,East,0.7 mph,0.7 mph,30.25 in,0.01 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",4:47 AM,67.5 F,67.1 F,99 %,NE,1.6 mph,2.2 mph,30.25 in,0.01 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",4:52 AM,67.5 F,67.1 F,99 %,NW,0.0 mph,0.7 mph,30.25 in,0.01 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",4:58 AM,67.5 F,67.1 F,99 %,North,0.0 mph,0.7 mph,30.25 in,0.01 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",5:04 AM,67.5 F,67.1 F,99 %,NE,1.6 mph,1.6 mph,30.25 in,0.01 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",5:10 AM,67.5 F,67.1 F,99 %,NE,0.7 mph,0.7 mph,30.25 in,0.01 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",5:16 AM,67.5 F,67.1 F,99 %,North,0.0 mph,0.7 mph,30.25 in,0.01 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",5:22 AM,67.5 F,67.1 F,99 %,East,1.6 mph,1.6 mph,30.25 in,0.01 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",5:28 AM,67.5 F,67.1 F,99 %,NE,0.0 mph,0.7 mph,30.25 in,0.01 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",5:34 AM,67.5 F,67.1 F,99 %,NW,0.0 mph,0.7 mph,30.25 in,0.01 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",5:39 AM,67.5 F,67.1 F,99 %,NE,0.7 mph,0.7 mph,30.26 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",5:45 AM,67.5 F,67.1 F,99 %,NE,0.7 mph,0.7 mph,30.26 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",5:51 AM,67.5 F,67.1 F,99 %,NE,0.7 mph,1.6 mph,30.26 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",5:57 AM,67.6 F,67.3 F,99 %,NE,1.6 mph,1.6 mph,30.26 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",6:03 AM,67.6 F,67.3 F,99 %,East,1.6 mph,1.6 mph,30.25 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",6:09 AM,67.6 F,67.3 F,99 %,NE,0.7 mph,1.6 mph,30.25 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",6:15 AM,67.6 F,67.3 F,99 %,East,0.0 mph,0.7 mph,30.25 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",6:21 AM,67.5 F,67.1 F,99 %,West,0.0 mph,0.0 mph,30.25 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",6:32 AM,67.5 F,67.1 F,99 %,NE,1.6 mph,1.6 mph,30.25 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",6:38 AM,67.5 F,67.1 F,99 %,North,0.7 mph,0.7 mph,30.25 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",6:44 AM,67.5 F,67.1 F,99 %,East,0.7 mph,0.7 mph,30.25 in,0.00 in,0.06 in,0,0 w/m\xc2\xb2 
"April 12, 2016",6:50 AM,67.5 F,67.1 F,99 %,NE,1.6 mph,1.6 mph,30.25 in,0.00 in,0.06 in,0,3 w/m\xc2\xb2 
"April 12, 2016",6:56 AM,67.5 F,67.1 F,99 %,North,0.0 mph,0.7 mph,30.25 in,0.00 in,0.06 in,0,5 w/m\xc2\xb2 
"April 12, 2016",7:19 AM,68.0 F,67.6 F,99 %,NE,1.6 mph,2.2 mph,30.26 in,0.00 in,0.06 in,1,29 w/m\xc2\xb2 
"April 12, 2016",7:25 AM,68.0 F,67.6 F,99 %,NW,2.2 mph,2.2 mph,30.26 in,0.00 in,0.06 in,1,23 w/m\xc2\xb2 
"April 12, 2016",7:31 AM,68.2 F,67.8 F,99 %,NE,1.6 mph,2.2 mph,30.26 in,0.00 in,0.06 in,1,27 w/m\xc2\xb2 
"April 12, 2016",7:37 AM,68.4 F,68.0 F,99 %,East,3.1 mph,3.8 mph,30.26 in,0.00 in,0.06 in,1,33 w/m\xc2\xb2 
"April 12, 2016",7:43 AM,68.5 F,68.2 F,99 %,North,1.6 mph,3.1 mph,30.26 in,0.00 in,0.06 in,1,34 w/m\xc2\xb2 
"April 12, 2016",7:49 AM,68.7 F,68.4 F,99 %,North,3.1 mph,3.8 mph,30.26 in,0.00 in,0.06 in,1,32 w/m\xc2\xb2 
"April 12, 2016",7:55 AM,68.7 F,68.4 F,99 %,North,1.6 mph,2.2 mph,30.26 in,0.00 in,0.06 in,1,37 w/m\xc2\xb2 
"April 12, 2016",8:00 AM,68.9 F,68.5 F,99 %,East,0.7 mph,2.2 mph,30.25 in,0.00 in,0.06 in,1,45 w/m\xc2\xb2 
"April 12, 2016",8:06 AM,69.3 F,68.9 F,99 %,NNW,1.6 mph,1.6 mph,30.26 in,0.00 in,0.06 in,1,36 w/m\xc2\xb2 
"April 12, 2016",8:12 AM,69.3 F,68.9 F,99 %,East,0.7 mph,0.7 mph,30.26 in,0.00 in,0.06 in,1,33 w/m\xc2\xb2 
"April 12, 2016",8:18 AM,69.4 F,69.1 F,99 %,East,1.6 mph,1.6 mph,30.26 in,0.00 in,0.06 in,1,50 w/m\xc2\xb2 
"April 12, 2016",8:24 AM,69.6 F,69.3 F,99 %,NE,3.8 mph,3.8 mph,30.25 in,0.00 in,0.06 in,1,43 w/m\xc2\xb2 
"April 12, 2016",8:30 AM,69.8 F,69.3 F,98 %,East,0.7 mph,2.2 mph,30.24 in,0.00 in,0.06 in,2,85 w/m\xc2\xb2 
"April 12, 2016",8:36 AM,70.5 F,70.0 F,98 %,NE,0.0 mph,1.6 mph,30.25 in,0.00 in,0.06 in,2,80 w/m\xc2\xb2 
"April 12, 2016",8:42 AM,70.9 F,70.0 F,97 %,NE,1.6 mph,2.2 mph,30.25 in,0.00 in,0.06 in,2,77 w/m\xc2\xb2 
"April 12, 2016",8:47 AM,71.1 F,69.8 F,96 %,NE,2.2 mph,3.1 mph,30.26 in,0.00 in,0.06 in,2,94 w/m\xc2\xb2 
"April 12, 2016",8:53 AM,71.6 F,69.8 F,94 %,NE,2.2 mph,3.8 mph,30.26 in,0.00 in,0.06 in,2,101 w/m\xc2\xb2 
"April 12, 2016",8:59 AM,72.0 F,69.4 F,92 %,South,1.6 mph,3.1 mph,30.26 in,0.00 in,0.06 in,3,119 w/m\xc2\xb2 
"April 12, 2016",9:05 AM,72.5 F,69.4 F,90 %,North,2.2 mph,3.1 mph,30.26 in,0.00 in,0.06 in,3,134 w/m\xc2\xb2 
"April 12, 2016",9:11 AM,73.0 F,69.6 F,89 %,WNW,2.2 mph,3.1 mph,30.26 in,0.00 in,0.06 in,2,58 w/m\xc2\xb2 
"April 12, 2016",9:17 AM,72.9 F,69.1 F,88 %,SE,0.7 mph,0.7 mph,30.27 in,0.00 in,0.06 in,2,48 w/m\xc2\xb2 
"April 12, 2016",9:23 AM,72.7 F,68.5 F,87 %,ESE,3.1 mph,3.1 mph,30.26 in,0.00 in,0.06 in,3,112 w/m\xc2\xb2 
"April 12, 2016",9:29 AM,73.0 F,68.9 F,87 %,NE,4.5 mph,4.5 mph,30.26 in,0.00 in,0.06 in,3,113 w/m\xc2\xb2 
"April 12, 2016",9:34 AM,73.4 F,68.9 F,86 %,SW,3.8 mph,3.8 mph,30.25 in,0.00 in,0.06 in,3,114 w/m\xc2\xb2 
"April 12, 2016",9:40 AM,73.6 F,68.7 F,85 %,North,3.1 mph,3.1 mph,30.26 in,0.00 in,0.06 in,3,113 w/m\xc2\xb2 
"April 12, 2016",9:46 AM,73.8 F,68.5 F,84 %,NE,2.2 mph,3.8 mph,30.25 in,0.00 in,0.06 in,3,109 w/m\xc2\xb2 
"April 12, 2016",9:58 AM,74.5 F,69.3 F,84 %,East,2.2 mph,3.1 mph,30.25 in,0.00 in,0.06 in,5,226 w/m\xc2\xb2 
"April 12, 2016",10:04 AM,76.1 F,70.2 F,82 %,North,1.6 mph,3.1 mph,30.25 in,0.00 in,0.06 in,4,185 w/m\xc2\xb2 
"April 12, 2016",10:10 AM,77.2 F,69.8 F,78 %,SW,2.2 mph,2.2 mph,30.25 in,0.00 in,0.06 in,4,218 w/m\xc2\xb2 
"April 12, 2016",10:16 AM,77.2 F,68.7 F,75 %,North,1.6 mph,4.5 mph,30.24 in,0.00 in,0.06 in,3,123 w/m\xc2\xb2 
"April 12, 2016",10:21 AM,76.5 F,68.7 F,77 %,NW,2.2 mph,3.1 mph,30.24 in,0.00 in,0.06 in,3,130 w/m\xc2\xb2 
"April 12, 2016",10:27 AM,75.9 F,68.5 F,78 %,East,2.2 mph,5.4 mph,30.24 in,0.00 in,0.06 in,4,143 w/m\xc2\xb2 
"April 12, 2016",10:33 AM,76.1 F,69.1 F,79 %,South,2.2 mph,2.2 mph,30.25 in,0.00 in,0.06 in,4,164 w/m\xc2\xb2 
"April 12, 2016",10:39 AM,76.6 F,69.3 F,78 %,NW,1.6 mph,4.5 mph,30.25 in,0.00 in,0.06 in,5,194 w/m\xc2\xb2 
"April 12, 2016",10:45 AM,77.4 F,68.9 F,75 %,WNW,4.5 mph,4.5 mph,30.24 in,0.00 in,0.06 in,4,159 w/m\xc2\xb2 
"April 12, 2016",10:51 AM,77.5 F,68.9 F,75 %,NE,6.0 mph,6.0 mph,30.24 in,0.00 in,0.06 in,5,214 w/m\xc2\xb2 
"April 12, 2016",10:57 AM,78.3 F,68.9 F,73 %,West,4.5 mph,4.5 mph,30.24 in,0.00 in,0.06 in,6,221 w/m\xc2\xb2 
"April 12, 2016",11:02 AM,78.6 F,68.4 F,71 %,SE,5.4 mph,5.4 mph,30.24 in,0.00 in,0.06 in,9,424 w/m\xc2\xb2 
"April 12, 2016",11:08 AM,80.4 F,69.3 F,69 %,North,2.2 mph,3.8 mph,30.23 in,0.00 in,0.06 in,9,477 w/m\xc2\xb2 
"April 12, 2016",11:20 AM,82.4 F,68.5 F,63 %,East,3.1 mph,3.1 mph,30.22 in,0.00 in,0.06 in,7,293 w/m\xc2\xb2 
"April 12, 2016",11:26 AM,84.0 F,69.6 F,62 %,NE,5.4 mph,5.4 mph,30.22 in,0.00 in,0.06 in,4,168 w/m\xc2\xb2 
"April 12, 2016",11:32 AM,82.9 F,67.6 F,60 %,NE,1.6 mph,2.2 mph,30.22 in,0.00 in,0.06 in,4,187 w/m\xc2\xb2 
"April 12, 2016",11:44 AM,81.7 F,67.8 F,63 %,NW,2.2 mph,3.1 mph,30.22 in,0.00 in,0.06 in,4,184 w/m\xc2\xb2 
"April 12, 2016",11:50 AM,80.8 F,67.5 F,64 %,NW,3.1 mph,3.1 mph,30.22 in,0.00 in,0.06 in,5,202 w/m\xc2\xb2 
"April 12, 2016",11:55 AM,80.2 F,67.5 F,65 %,NE,2.2 mph,3.8 mph,30.22 in,0.00 in,0.06 in,5,191 w/m\xc2\xb2 
"April 12, 2016",12:07 PM,79.2 F,67.3 F,67 %,North,2.2 mph,3.8 mph,30.21 in,0.00 in,0.06 in,4,149 w/m\xc2\xb2 
"April 12, 2016",12:13 PM,78.3 F,67.6 F,70 %,NE,0.7 mph,2.2 mph,30.21 in,0.00 in,0.06 in,1,61 w/m\xc2\xb2 
"April 12, 2016",12:19 PM,77.5 F,67.5 F,71 %,East,2.2 mph,2.2 mph,30.21 in,0.00 in,0.06 in,1,59 w/m\xc2\xb2 
"April 12, 2016",12:25 PM,77.2 F,67.5 F,72 %,WNW,3.1 mph,3.8 mph,30.21 in,0.00 in,0.06 in,2,72 w/m\xc2\xb2 
"April 12, 2016",12:31 PM,77.2 F,67.8 F,73 %,SW,0.7 mph,3.1 mph,30.20 in,0.00 in,0.06 in,4,173 w/m\xc2\xb2 
